,component,heating_sensible_btuh_sf,heating_latent_btuh_sf,cooling_sensible_btuh_sf,cooling_latent_btuh_sf,sim_name,building_type,climate_zone,ashrae_standard
7,Interzone Ceiling,0.11010566762728145,0.0,0.11487223823246878,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
8,Exterior Wall,1.8230297790585974,0.0,0.8726555235350625,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
9,Interzone Wall,0.01881075888568684,0.0,0.0,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
10,Fenestration Conduction,0.566447646493756,0.0,0.5664793467819405,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
11,Fenestration Solar,0.0,0.0,0.19039558117195005,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
12,Opaque Door,0.666147934678194,0.0,0.3183802113352545,0.0,Warehouse_STD2013_Buffalo,Warehouse,5A,STD2013
0,People,0.0,0.0,0.24666560533450987,0.07420300217912909,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
1,Lights,0.0,0.0,0.20187900837120798,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
2,Equipment,0.0,0.0,1.9733511586558414,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
3,Infiltration,1.0588862721743246,0.41770927931081525,0.2604740266614066,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
4,Roof,0.22270668386767617,0.0,0.16149737450685692,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
5,Interzone Ceiling,0.10838271827238201,0.0,0.0,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
6,Exterior Wall,1.565543563081715,0.0,0.40680711418136145,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
7,Interzone Wall,0.6115549199680084,0.0,0.0,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
8,Fenestration Conduction,3.2993375129905513,0.0,0.9621540648883307,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
9,Fenestration Solar,0.0,0.0,1.6828734773923804,0.0,ApartmentHighRise_STD2019_Denver,ApartmentHighRise,5B,STD2019
0,People,0.0,0.0,0.5111782403181536,0.468657635101217,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
1,Lights,0.0,0.0,4.047306109832548,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
2,Equipment,0.0,0.0,7.321810450233874,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
3,Water Use Equipment,0.0,0.0,0.0026337191496813503,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
4,Infiltration,0.7966084430906831,0.2799795851519824,0.0,0.19856161115337853,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
5,Interzone Ceiling,0.8916908243504639,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
6,Exterior Wall,0.4969093051986688,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
7,Interzone Wall,0.12247184109276112,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
8,Ground Contact Wall,0.013598066425346195,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
9,Fenestration Conduction,2.3469223818437728,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
10,Fenestration Solar,0.0,0.0,0.834314825409992,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
11,Opaque Door,0.010129411357242251,0.0,0.0,0.0,OfficeLarge_STD2019_Rochester,OfficeLarge,6A,STD2019
0,People,0.0,0.0,1.362853729314823,0.8961925711346973,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
1,Lights,0.0,0.0,2.5346530093232293,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
2,Equipment,0.0,0.0,2.8190010845700813,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
3,Water Use Equipment,0.0,0.0,0.02742555095280616,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
4,Infiltration,0.8834154282987156,0.18966783826157718,0.5130153038717254,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
5,Roof,0.7141243612585827,0.0,0.6528040279534862,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
6,Interzone Ceiling,0.16688631178126404,0.0,0.0,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
7,Exterior Wall,1.3823315525646171,0.0,0.11640797610335217,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
8,Interzone Wall,0.47080432698561264,0.0,1.5557394032226035,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
9,Interzone Floor,0.0,0.0,2.092586549201663,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
10,Ground Contact Floor,0.04202882651183654,0.0,0.0,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
11,Fenestration Conduction,1.1925271593845865,0.0,0.21527119112457838,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
12,Fenestration Solar,0.0,0.0,0.6058765830533958,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
13,Opaque Door,0.028560808368085406,0.0,0.01830159935897881,0.0,HotelSmall_STD2016_GreatFalls,HotelSmall,6B,STD2016
0,People,0.0,0.0,16.57882981526747,9.042600248975475,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
1,Lights,0.0,0.0,4.224888460804536,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
2,Equipment,0.0,0.0,20.56569226994757,5.244535715259289,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
3,Refrigeration,0.0,0.0038527591752914557,1.2351655141707025,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
4,Water Use Equipment,0.0,0.0,0.24008505147613377,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
5,Infiltration,0.872213791787444,0.1927288257262542,1.2429091966451917,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
6,Interzone Ceiling,1.7866988941490762,0.0,0.3091439423539995,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
7,Exterior Wall,1.8411827243732453,0.0,0.0,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
8,Ground Contact Floor,0.29773468664528263,0.0,0.06628381386811569,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
9,Fenestration Conduction,2.7208657804109007,0.0,0.18947578849805996,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
10,Fenestration Solar,0.0,0.0,1.3203223959800456,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
11,Opaque Door,0.09693687472171993,0.0,0.0,0.0,RestaurantSitDown_STD2013_GreatFalls,RestaurantSitDown,6B,STD2013
0,People,0.0,0.0,1.8831059555591094,0.9543051544817985,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
1,Lights,0.0,0.0,4.34071228276139,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
2,Equipment,0.0,0.0,2.148949858157704,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
3,Water Use Equipment,0.0,0.0,0.027003647373327833,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
4,Infiltration,0.8911985083388003,0.32613732805824164,0.05762377353210033,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
5,Interzone Ceiling,1.8826588933574917,0.0,1.2633178194268517,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
6,Exterior Wall,1.8554353495354008,0.0,0.494936021037366,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
7,Ground Contact Floor,0.5139579725183958,0.0,0.0,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
8,Fenestration Conduction,3.0244303137249915,0.0,0.736207858481188,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
9,Fenestration Solar,0.0,0.0,1.3804426642726426,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
10,Opaque Door,0.16063344715851988,0.0,0.0,0.0,OfficeSmall_STD2016_GreatFalls,OfficeSmall,6B,STD2016
0,People,0.0,0.0,0.5119092930655957,0.468932343918995,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
1,Lights,0.0,0.0,5.3530500650503186,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
2,Equipment,0.0,0.0,7.285333840101378,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
3,Water Use Equipment,0.0,0.0,0.002633558712351651,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
4,Infiltration,0.09903254886364546,0.03576208243001267,0.024016826506701557,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
5,Interzone Ceiling,0.3831738783480338,0.0,0.0,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
6,Exterior Wall,0.3791422887993466,0.0,0.0,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
7,Interzone Wall,0.09156419116613211,0.0,0.0,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
8,Fenestration Conduction,1.4689501524625916,0.0,0.04734848534225504,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
9,Fenestration Solar,0.0,0.0,0.21209347712555746,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
10,Opaque Door,0.0066176387567815605,0.0,0.0,0.0,OfficeLarge_STD2013_Tucson,OfficeLarge,2B,STD2013
0,People,0.0,0.0,3.4620591267614076,3.767309151665496,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
1,Lights,0.0,0.0,8.653834784249602,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
2,Equipment,0.0,0.0,2.71818290048812,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
3,Water Use Equipment,0.0,0.0,0.01787384681920117,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
4,Infiltration,0.01995971611768336,0.0,0.0,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
5,Roof,0.7899738972752902,0.0,0.0,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
6,Exterior Wall,1.2756603228055852,0.0,0.0,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
7,Fenestration Conduction,0.222180917879678,0.0,0.0,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
8,Fenestration Solar,0.0,0.0,0.015962508615194975,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
9,Opaque Door,0.04218307218460288,0.0,0.0,0.0,RetailStandalone_STD2016_Honolulu,RetailStandalone,1A,STD2016
0,People,0.0,0.0,4.322834955777609,1.887602525702404,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
1,Lights,0.0,0.0,5.600777997040405,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
2,Equipment,0.0,0.0,7.220205389974107,0.2625240959401406,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
3,Refrigeration,0.0,0.0014287870040481751,0.07883547226978249,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
4,Water Use Equipment,0.0,0.0,0.03571132345224089,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
5,Infiltration,0.39396283860102677,0.13906314313326193,0.17027350094656116,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
6,Roof,0.24994110859297067,0.0,0.25639464063222966,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
7,Interzone Ceiling,0.01808377637329971,0.0,0.0,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
8,Exterior Wall,0.950476604861462,0.0,0.0,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
9,Ground Contact Wall,0.03287929566450345,0.0,0.0,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
10,Fenestration Conduction,1.3855819588661635,0.0,0.9819540516837701,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
11,Fenestration Solar,0.0,0.0,0.7616224044282734,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
12,Opaque Door,0.011852791215244345,0.0,0.0,0.0,HotelLarge_STD2016_SanDiego,HotelLarge,3C,STD2016
0,People,0.0,0.0,4.36430613313167,1.8874888777733718,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
1,Lights,0.0,0.0,6.135019471214527,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
2,Equipment,0.0,0.0,7.290935505045911,0.2625240959401406,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
3,Refrigeration,0.0,0.0021714287305075993,0.08497606310964478,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
4,Water Use Equipment,0.0,0.0,0.03571132345224089,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
5,Infiltration,0.6342553362738234,0.29315597924435094,0.2369419307391201,0.26291105567544903,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
6,Roof,0.3520629432668392,0.0,0.2997044908208418,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
7,Interzone Ceiling,0.012863176982003914,0.0,0.0,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
8,Exterior Wall,1.4533785163000852,0.0,0.0,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
9,Interzone Wall,0.003103210742316667,0.0,0.0,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
10,Ground Contact Wall,0.05798255111270575,0.0,0.0,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
11,Fenestration Conduction,2.2628367096238913,0.0,1.1854554068206933,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
12,Fenestration Solar,0.0,0.0,0.661258837497954,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
13,Opaque Door,0.02598427253493916,0.0,0.0,0.0,HotelLarge_STD2013_Atlanta,HotelLarge,3A,STD2013
0,People,0.0,0.0,0.3804409672830726,0.05688655761024182,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
1,Lights,0.0,0.0,0.176934862494073,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
2,Equipment,0.0,0.0,1.670479788999526,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
3,Water Use Equipment,0.0,0.0,0.22711770981507823,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
4,Infiltration,0.10930535798956852,0.05417852062588905,0.4180766951161688,0.7306925675675676,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
5,Roof,0.12125414888572783,0.0,0.43511379800853484,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
6,Exterior Wall,0.6690789473684211,0.0,1.120409850640114,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
7,Ground Contact Floor,0.0,0.0,0.03280049786628734,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
8,Fenestration Conduction,0.6405375770507349,0.0,0.8051298008534851,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
9,Fenestration Solar,0.0,0.0,0.3960956021811285,0.0,ApartmentMidRise_STD2019_Honolulu,ApartmentMidRise,1A,STD2019
0,People,0.0,0.0,1.8680730346982057,0.9543015198297529,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
1,Lights,0.0,0.0,4.396675020308618,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
2,Equipment,0.0,0.0,2.148949858157704,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
3,Water Use Equipment,0.0,0.0,0.027003647373327833,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
4,Infiltration,0.5901402793957028,0.24910087795020164,0.043310513776239914,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
5,Interzone Ceiling,1.5465080989134206,0.0,1.3489847508173423,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
6,Exterior Wall,1.503928150198361,0.0,0.45825692991845657,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
7,Ground Contact Floor,0.030022225897259287,0.0,0.0,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
8,Fenestration Conduction,2.7793457262852583,0.0,0.902664018216876,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
9,Fenestration Solar,0.0,0.0,1.228864952685917,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
10,Opaque Door,0.15719870097535887,0.0,0.0,0.0,OfficeSmall_STD2013_Denver,OfficeSmall,5B,STD2013
0,People,0.0,0.0,1.0927265955124006,0.6245228723177728,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
1,Lights,0.0,0.0,3.570475373499058,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
2,Equipment,0.0,0.0,3.6067192989216,0.21552185090321843,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
3,Refrigeration,0.0,0.014654020324189275,0.14147882711054596,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
4,Water Use Equipment,0.0,0.0,0.018843509961664843,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
5,Infiltration,0.2012220471418982,0.08000832814514226,0.034111595792934726,0.066510784339572,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
6,Roof,1.4516065140696306,0.0,2.590940438214559,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
7,Exterior Wall,0.6768848681253088,0.0,0.043350429014392414,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
8,Interzone Wall,0.16012075810456283,0.0,0.0,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
9,Fenestration Conduction,1.70413588396298,0.0,1.2901405442091338,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
10,Fenestration Solar,0.0,0.0,0.6269844070353898,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
11,Opaque Door,0.18526607815342308,0.0,0.0,0.0,SchoolPrimary_STD2013_Tampa,SchoolPrimary,2A,STD2013
0,People,0.0,0.0,3.709420305700728,3.764360750508003,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
1,Lights,0.0,0.0,9.696687229750141,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
2,Equipment,0.0,0.0,3.0020571182365146,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
3,Water Use Equipment,0.0,0.0,0.01787384681920117,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
4,Infiltration,0.34493175469755905,0.1517124699429919,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
5,Roof,2.0091971002731754,0.0,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
6,Exterior Wall,2.24636906482919,0.0,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
7,Interzone Wall,0.12890194430068913,0.0,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
8,Fenestration Conduction,0.7536949164072996,0.0,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
9,Fenestration Solar,0.0,0.0,0.08534125080887671,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
10,Opaque Door,0.24461889455001348,0.0,0.0,0.0,RetailStandalone_STD2016_Albuquerque,RetailStandalone,4B,STD2016
0,People,0.0,0.0,0.38516862256993833,0.056884779516358466,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
1,Lights,0.0,0.0,0.1966035443338075,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
2,Equipment,0.0,0.0,1.6874196894262683,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
3,Water Use Equipment,0.0,0.0,0.22711919155998103,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
4,Infiltration,2.484329065908013,0.8445531057373162,0.34440463489805595,0.8096926861071598,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
5,Roof,0.6618539592223802,0.0,0.4804652678994784,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
6,Interzone Ceiling,0.0,0.0,0.002705073494547179,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
7,Exterior Wall,1.8364805595068752,0.0,0.40691174727358936,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
8,Interzone Wall,0.7002548601232812,0.0,0.0,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
9,Ground Contact Floor,0.03654871977240398,0.0,0.0,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
10,Fenestration Conduction,2.5064515173067803,0.0,0.3651247629208156,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
11,Fenestration Solar,0.0,0.0,1.2102678994784257,0.0,ApartmentMidRise_STD2016_Rochester,ApartmentMidRise,6A,STD2016
0,People,0.0,0.0,0.530684070863781,0.48154011034988875,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
1,Lights,0.0,0.0,4.651093989824183,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
2,Equipment,0.0,0.0,6.754582063593635,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
3,Water Use Equipment,0.0,0.0,0.01644918878363039,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
4,Infiltration,0.09873205024365578,0.0265769011042447,0.003919412362230446,0.15185415557275886,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
5,Interzone Ceiling,0.633376366508406,0.0,0.0,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
6,Exterior Wall,0.35994230422142764,0.0,0.0,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
7,Interzone Wall,0.07495193261467185,0.0,0.0,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
8,Fenestration Conduction,1.3414156646723736,0.0,0.0,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
9,Fenestration Solar,0.0,0.0,0.1739856625691924,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
10,Opaque Door,0.016694932824989968,0.0,0.0,0.0,OfficeMedium_STD2019_Tampa,OfficeMedium,2A,STD2019
0,People,0.0,0.0,0.3821156353722143,0.056907005689900425,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
1,Lights,0.0,0.0,0.1948710881934566,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
2,Equipment,0.0,0.0,1.677580014224751,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
3,Water Use Equipment,0.0,0.0,0.22710289236605025,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
4,Infiltration,0.7396722380275011,0.30373992413466094,0.21422623281175915,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
5,Roof,0.5712215504978663,0.0,0.5233282954006638,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
6,Exterior Wall,1.7294363442389757,0.0,0.5626944049312471,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
7,Interzone Wall,0.5361664295874823,0.0,0.0,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
8,Fenestration Conduction,2.139183262209578,0.0,0.5657767306780465,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
9,Fenestration Solar,0.0,0.0,1.090555654338549,0.0,ApartmentMidRise_STD2016_Denver,ApartmentMidRise,5B,STD2016
0,People,0.0,0.0,0.5129407647129003,0.4688860376947105,OfficeLarge_STD2016_InternationalFalls,OfficeLarge,7,STD2016
1,Lights,0.0,0.0,4.987117243409119,0.0,OfficeLarge_STD2016_InternationalFalls,OfficeLarge,7,STD2016
2,Equipment,0.0,0.0,7.337408067153932,0.0,OfficeLarge_STD2016_InternationalFalls,OfficeLarge,7,STD2016
3,Water Use Equipment,0.0,0.0,0.0026335787670178634,0.0,OfficeLarge_STD2016_InternationalFalls,OfficeLarge,7,STD2016
4,Infiltration,0.3973892273993989,0.13374938209066564,0.0,0.09646890071771037,OfficeLarge_STD2016_InternationalFalls,OfficeLarge,7,STD2016
